region_50,scientificName,family,taxo_group,occupancy_obs,nb_records,nb_detect,nb_records_tot
continental,Melitta udmurtica,Melittidae,bees,0.000288933834151979,15,7,20
continental,Melitturga clavicornis,Andrenidae,bees,0.00094935402649936,33,23,344
continental,Melitturga praestans,Andrenidae,bees,0.000206381310108557,6,5,16
continental,Melitturga spinosa,Andrenidae,bees,4.12762620217113e-05,1,1,4
continental,Melitturga syriaca,Andrenidae,bees,4.12762620217113e-05,1,1,4
continental,Melitturga taurica,Andrenidae,bees,4.12762620217113e-05,1,1,2
continental,Merodon aberrans,Syrphidae,hoverflies,0.00492940603700097,103,81,218
continental,Merodon abruzzensis,Syrphidae,hoverflies,0.000121713729308666,4,2,7
continental,Merodon aerarius,Syrphidae,hoverflies,0.00121713729308666,31,20,143
continental,Merodon albifasciatus,Syrphidae,hoverflies,6.0856864654333e-05,1,1,10
continental,Merodon albifrons,Syrphidae,hoverflies,0.00194741966893866,43,32,517
continental,Merodon alexandri,Syrphidae,hoverflies,0.000425998052580331,10,7,10
continental,Merodon ambiguus,Syrphidae,hoverflies,0.000304284323271665,10,5,18
continental,Merodon analis,Syrphidae,hoverflies,0.00200827653359299,43,33,52
continental,Merodon armipes,Syrphidae,hoverflies,0.00273855890944499,71,45,276
continental,Merodon aureus,Syrphidae,hoverflies,0.00194741966893866,50,32,201
continental,Merodon auripes,Syrphidae,hoverflies,0.00109542356377799,34,18,60
continental,Merodon avidus,Syrphidae,hoverflies,0.00438169425511198,97,72,796
continental,Merodon balkanicus,Syrphidae,hoverflies,0.000121713729308666,2,2,2
continental,Merodon bessarabicus,Syrphidae,hoverflies,0.000912852969814995,31,15,58
continental,Merodon calidus,Syrphidae,hoverflies,0.000425998052580331,7,7,122
continental,Merodon chalybeatus,Syrphidae,hoverflies,0.000121713729308666,2,2,23
continental,Merodon cinereus,Syrphidae,hoverflies,0.000486854917234664,10,8,198
continental,Merodon clavipes,Syrphidae,hoverflies,0.00158227848101266,31,26,350
continental,Merodon clunipes,Syrphidae,hoverflies,0.000121713729308666,3,2,71
continental,Merodon constans,Syrphidae,hoverflies,0.000730282375851996,14,12,86
continental,Merodon desuturinus,Syrphidae,hoverflies,0.000791139240506329,25,13,36
continental,Merodon equestris,Syrphidae,hoverflies,0.0323758519961052,865,532,6509
continental,Merodon erivanicus,Syrphidae,hoverflies,0.000182570593962999,3,3,103
continental,Merodon euri,Syrphidae,hoverflies,6.0856864654333e-05,1,1,27
continental,Merodon femoratus,Syrphidae,hoverflies,0.000182570593962999,4,3,45
continental,Merodon flavus,Syrphidae,hoverflies,0.000486854917234664,9,8,43
continental,Merodon funestus,Syrphidae,hoverflies,0.000547711781888997,10,9,166
continental,Merodon gallicus,Syrphidae,hoverflies,0.000121713729308666,2,2,5
continental,Merodon italicus,Syrphidae,hoverflies,0.000365141187925998,12,6,80
continental,Merodon kozufensis,Syrphidae,hoverflies,6.0856864654333e-05,1,1,1
continental,Merodon loewi,Syrphidae,hoverflies,0.000669425511197663,18,11,95
continental,Merodon moenium,Syrphidae,hoverflies,0.00766796494644596,176,126,413
continental,Merodon natans,Syrphidae,hoverflies,0.000365141187925998,9,6,107
continental,Merodon nigritarsis,Syrphidae,hoverflies,0.00182570593962999,42,30,210
continental,Merodon obscuritarsis,Syrphidae,hoverflies,0.00109542356377799,22,18,89
continental,Merodon pruni,Syrphidae,hoverflies,0.000121713729308666,7,2,116
continental,Merodon rasicus,Syrphidae,hoverflies,6.0856864654333e-05,1,1,4
continental,Merodon ruficornis,Syrphidae,hoverflies,0.00164313534566699,31,27,72
continental,Merodon rufipes,Syrphidae,hoverflies,0.000121713729308666,2,2,2
continental,Merodon rufus,Syrphidae,hoverflies,0.00121713729308666,24,20,103
continental,Merodon serrulatus,Syrphidae,hoverflies,0.000121713729308666,2,2,69
continental,Merodon testaceus,Syrphidae,hoverflies,6.0856864654333e-05,2,1,44
continental,Merodon trebevicensis,Syrphidae,hoverflies,0.00121713729308666,25,20,38
continental,Merodon triangulum,Syrphidae,hoverflies,0.000243427458617332,4,4,9
continental,Merodon virgatus,Syrphidae,hoverflies,0.000121713729308666,2,2,59
continental,Merodon vladimiri,Syrphidae,hoverflies,6.0856864654333e-05,1,1,1
continental,Mesembrius peregrinus,Syrphidae,hoverflies,0.000365141187925998,6,6,27
continental,Microdon analis,Syrphidae,hoverflies,0.00188656280428432,39,31,154
continental,Microdon devius,Syrphidae,hoverflies,0.00389483933787731,96,64,209
continental,Microdon major,Syrphidae,hoverflies,6.0856864654333e-05,5,1,88
continental,Microdon miki,Syrphidae,hoverflies,0.000121713729308666,2,2,4
continental,Microdon mutabilis,Syrphidae,hoverflies,0.00340798442064265,74,56,325
continental,Microdon myrmicae,Syrphidae,hoverflies,0.000973709834469328,25,16,111
continental,Milesia crabroniformis,Syrphidae,hoverflies,0.00279941577409932,65,46,628
continental,Milesia semiluctifera,Syrphidae,hoverflies,0.000669425511197663,16,11,110
continental,Myathropa florea,Syrphidae,hoverflies,0.101144109055501,7672,1662,43461
continental,Myolepta dubia,Syrphidae,hoverflies,0.00243427458617332,51,40,130
continental,Myolepta nigritarsis,Syrphidae,hoverflies,0.000486854917234664,10,8,45
continental,Myolepta obscura,Syrphidae,hoverflies,6.0856864654333e-05,1,1,16
continental,Myolepta potens,Syrphidae,hoverflies,0.000547711781888997,9,9,44
continental,Myolepta vara,Syrphidae,hoverflies,0.00170399221032132,32,28,63
continental,Neoascia annexa,Syrphidae,hoverflies,0.00286027263875365,63,47,116
continental,Neoascia geniculata,Syrphidae,hoverflies,0.000121713729308666,2,2,283
continental,Neoascia interrupta,Syrphidae,hoverflies,0.000912852969814995,45,15,327
continental,Neoascia meticulosa,Syrphidae,hoverflies,0.00432083739045764,85,71,1042
continental,Neoascia obliqua,Syrphidae,hoverflies,0.00292112950340798,54,48,192
continental,Neoascia podagrica,Syrphidae,hoverflies,0.00565968841285297,124,93,1044
continental,Neoascia subchalybea,Syrphidae,hoverflies,6.0856864654333e-05,1,1,40
continental,Neoascia tenur,Syrphidae,hoverflies,0.0057205452775073,124,94,3687
continental,Neoascia unifasciata,Syrphidae,hoverflies,0.000669425511197663,12,11,14
continental,Neocnemodon brevidens,Syrphidae,hoverflies,0.000486854917234664,13,8,38
continental,Neocnemodon fulvimanus,Syrphidae,hoverflies,0.000121713729308666,3,2,15
continental,Neocnemodon larusi,Syrphidae,hoverflies,0.00060856864654333,30,10,132
continental,Neocnemodon latitarsis,Syrphidae,hoverflies,0.00170399221032132,34,28,113
continental,Neocnemodon pubescens,Syrphidae,hoverflies,0.00383398247322298,100,63,349
continental,Neocnemodon vitripennis,Syrphidae,hoverflies,0.00133885102239533,26,22,222
continental,Nomada agrestis,Apidae,bees,8.25525240434226e-05,2,2,177
continental,Nomada alboguttata,Apidae,bees,0.0137862715152516,580,334,4347
continental,Nomada argentata,Apidae,bees,0.00132084038469476,38,32,297
continental,Nomada armata,Apidae,bees,0.0101952367193627,357,247,1001
continental,Nomada atroscutellaris,Apidae,bees,0.00668675444751723,250,162,310
continental,Nomada baccata,Apidae,bees,0.00107318281256449,36,26,649
continental,Nomada basalis,Apidae,bees,0.000701696454369092,22,17,531
continental,Nomada beaumonti,Apidae,bees,0.000123828786065134,3,3,118
continental,Nomada bifasciata,Apidae,bees,0.0220828001816156,1003,535,1971
continental,Nomada bispinosa,Apidae,bees,0.000454038882238825,12,11,82
continental,Nomada bluethgeni,Apidae,bees,0.000990630288521072,30,24,95
continental,Nomada braunsiana,Apidae,bees,0.000990630288521072,26,24,88
continental,Nomada calimorpha,Apidae,bees,0.000123828786065134,3,3,17
continental,Nomada carnifex,Apidae,bees,0.000577867668303958,22,14,130
continental,Nomada castellana,Apidae,bees,0.00371486358195402,116,90,227
continental,Nomada concolor,Apidae,bees,0.000288933834151979,19,7,51
continental,Nomada confinis,Apidae,bees,0.000165105048086845,4,4,18
continental,Nomada conjungens,Apidae,bees,0.00817269988029884,283,198,697
continental,Nomada connectens,Apidae,bees,0.000288933834151979,7,7,45
continental,Nomada corcyraea,Apidae,bees,8.25525240434226e-05,2,2,33
continental,Nomada cruenta,Apidae,bees,0.000536591406282247,19,13,68
continental,Nomada dira,Apidae,bees,4.12762620217113e-05,1,1,82
continental,Nomada discedens,Apidae,bees,0.000371486358195402,14,9,120
continental,Nomada discrepans,Apidae,bees,0.000206381310108557,5,5,175
continental,Nomada distinguenda,Apidae,bees,0.00953481652701531,386,231,1017
continental,Nomada duplex,Apidae,bees,0.000123828786065134,5,3,56
continental,Nomada emarginata,Apidae,bees,0.00330210096173691,136,80,316
continental,Nomada eos,Apidae,bees,8.25525240434226e-05,2,2,48
continental,Nomada errans,Apidae,bees,0.00169232674289016,64,41,91
continental,Nomada erythrocephala,Apidae,bees,4.12762620217113e-05,2,1,55
continental,Nomada fabriciana,Apidae,bees,0.0518842613612911,3085,1257,10223
continental,Nomada facilis,Apidae,bees,0.00346720600982375,118,84,317
continental,Nomada femoralis,Apidae,bees,0.0051182564906922,190,124,1022
continental,Nomada ferruginata,Apidae,bees,0.00908077764477649,393,220,1892
continental,Nomada flava,Apidae,bees,0.0497791719981839,3828,1206,14014
continental,Nomada flavoguttata,Apidae,bees,0.0671152020473026,4238,1626,14602
continental,Nomada flavopicta,Apidae,bees,0.0199777108185083,942,484,3758
continental,Nomada fucata,Apidae,bees,0.0319891030668263,1565,775,6799
continental,Nomada fulvicornis,Apidae,bees,0.0196475007223346,703,476,3382
continental,Nomada furva,Apidae,bees,0.00198126057704214,67,48,178
continental,Nomada furvoides,Apidae,bees,0.00094935402649936,32,23,63
continental,Nomada fusca,Apidae,bees,0.000866801502455938,31,21,729
continental,Nomada fuscicornis,Apidae,bees,0.00610888677921327,233,148,1098
continental,Nomada goodeniana,Apidae,bees,0.0430511412886449,2147,1043,10387
continental,Nomada gransassoi,Apidae,bees,8.25525240434226e-05,5,2,35
continental,Nomada gribodoi,Apidae,bees,0.000123828786065134,4,3,17
continental,Nomada guttulata,Apidae,bees,0.00623271556527841,200,151,513
continental,Nomada hirtipes,Apidae,bees,0.00681058323358237,316,165,607
continental,Nomada hungarica,Apidae,bees,8.25525240434226e-05,2,2,25
continental,Nomada immaculata,Apidae,bees,4.12762620217113e-05,1,1,14
continental,Nomada incisa,Apidae,bees,0.000123828786065134,3,3,13
continental,Nomada integra,Apidae,bees,0.0159739134024023,536,387,1547
continental,Nomada italica,Apidae,bees,0.000206381310108557,10,5,17
continental,Nomada kohli,Apidae,bees,0.00177487926693359,115,43,224
continental,Nomada lathburiana,Apidae,bees,0.0223717340157675,1051,542,7964
continental,Nomada laticrus,Apidae,bees,4.12762620217113e-05,1,1,3
continental,Nomada leucophthalma,Apidae,bees,0.0110620382218186,388,268,4864
continental,Nomada limassolica,Apidae,bees,4.12762620217113e-05,1,1,60
continental,Nomada linsenmaieri,Apidae,bees,0.000123828786065134,3,3,241
continental,Nomada maculicornis,Apidae,bees,0.000165105048086845,4,4,59
continental,Nomada mandibularis,Apidae,bees,4.12762620217113e-05,1,1,9
continental,Nomada marshamella,Apidae,bees,0.0367358731993231,1937,890,9832
continental,Nomada mauritanica,Apidae,bees,8.25525240434226e-05,2,2,57
continental,Nomada melanopyga,Apidae,bees,0.000165105048086845,6,4,7
continental,Nomada melathoracica,Apidae,bees,0.00169232674289016,52,41,164
continental,Nomada minuscula,Apidae,bees,0.00123828786065134,37,30,85
continental,Nomada mitaii,Apidae,bees,4.12762620217113e-05,1,1,1
continental,Nomada mocsaryi,Apidae,bees,8.25525240434226e-05,2,2,31
continental,Nomada moeschleri,Apidae,bees,0.0029306146035415,103,71,371
continental,Nomada mutabilis,Apidae,bees,0.000742972716390804,20,18,172
continental,Nomada mutica,Apidae,bees,0.00111445907458621,36,27,129
continental,Nomada nausicaa,Apidae,bees,4.12762620217113e-05,1,1,54
continental,Nomada nigrovaria,Apidae,bees,0.000371486358195402,13,9,54
continental,Nomada nobilis,Apidae,bees,0.00103190655054278,29,25,265
continental,Nomada noskiewiczi,Apidae,bees,0.000165105048086845,4,4,5
continental,Nomada obscura,Apidae,bees,0.00198126057704214,74,48,851
continental,Nomada obtusifrons,Apidae,bees,0.00160977421884674,58,39,452
continental,Nomada opaca,Apidae,bees,0.000825525240434226,26,20,230
continental,Nomada pallispinosa,Apidae,bees,8.25525240434226e-05,2,2,64
continental,Nomada panurgina,Apidae,bees,4.12762620217113e-05,1,1,77
continental,Nomada panzeri,Apidae,bees,0.0374375696536922,2180,907,9904
continental,Nomada pectoralis,Apidae,bees,4.12762620217113e-05,1,1,32
continental,Nomada piccioliana,Apidae,bees,0.00132084038469476,43,32,97
continental,Nomada pleurosticta,Apidae,bees,0.00160977421884674,61,39,106
continental,Nomada posthuma,Apidae,bees,0.000577867668303958,19,14,32
continental,Nomada pulchra,Apidae,bees,8.25525240434226e-05,2,2,6
continental,Nomada pygidialis,Apidae,bees,4.12762620217113e-05,1,1,16
continental,Nomada rhenana,Apidae,bees,0.00288933834151979,88,70,236
continental,Nomada roberjeotiana,Apidae,bees,0.00445783629834482,178,108,1462
continental,Nomada rostrata,Apidae,bees,0.000247657572130268,8,6,17
continental,Nomada ruficornis,Apidae,bees,0.037891608535931,1935,918,9795
continental,Nomada rufipes,Apidae,bees,0.0118050109382094,512,286,6137
continental,Nomada rufoabdominalis,Apidae,bees,0.000206381310108557,10,5,14
continental,Nomada sexfasciata,Apidae,bees,0.0153547694720766,561,372,1051
continental,Nomada sheppardana,Apidae,bees,0.013290956370991,631,322,3129
continental,Nomada signata,Apidae,bees,0.0144879679696207,560,351,2115
continental,Nomada similis,Apidae,bees,0.00165105048086845,61,40,592
continental,Nomada stigma,Apidae,bees,0.00359103479588888,130,87,463
continental,Nomada stoeckherti,Apidae,bees,0.000330210096173691,15,8,40
continental,Nomada striata,Apidae,bees,0.0213811037272465,849,518,3552
continental,Nomada subcornuta,Apidae,bees,0.000371486358195402,9,9,163
continental,Nomada succincta,Apidae,bees,0.0150658356379246,571,365,2871
continental,Nomada symphyti,Apidae,bees,0.00156849795682503,73,38,82
continental,Nomada tenella,Apidae,bees,4.12762620217113e-05,1,1,1
continental,Nomada thersites,Apidae,bees,4.12762620217113e-05,1,1,24
continental,Nomada tormentillae,Apidae,bees,0.00061914393032567,20,15,319
continental,Nomada trapeziformis,Apidae,bees,0.000495315144260536,16,12,29
continental,Nomada tridentirostris,Apidae,bees,0.000412762620217113,11,10,98
continental,Nomada trispinosa,Apidae,bees,0.00210508936310728,92,51,123
continental,Nomada unispinosa,Apidae,bees,4.12762620217113e-05,1,1,1
continental,Nomada verna,Apidae,bees,0.000660420192347381,31,16,63
continental,Nomada villosa,Apidae,bees,0.0047467701324968,158,115,382
continental,Nomada zonata,Apidae,bees,0.00792504230816857,274,192,1435
continental,Nomiapis bispinosa,Halictidae,bees,0.000288933834151979,13,7,198
continental,Nomiapis diversipes,Halictidae,bees,0.0018161555289553,123,44,946
continental,Nomiapis femoralis,Halictidae,bees,0.000412762620217113,19,10,21
continental,Nomiapis monstrosa,Halictidae,bees,4.12762620217113e-05,1,1,79
continental,Nomioides facilis,Halictidae,bees,0.000123828786065134,3,3,235
continental,Nomioides minutissimus,Halictidae,bees,0.000577867668303958,58,14,297
continental,Orthonevra brevicornis,Syrphidae,hoverflies,0.00170399221032132,34,28,189
continental,Orthonevra frontalis,Syrphidae,hoverflies,0.000182570593962999,4,3,15
continental,Orthonevra gemmula,Syrphidae,hoverflies,6.0856864654333e-05,1,1,1
continental,Orthonevra geniculata,Syrphidae,hoverflies,0.00115628042843233,20,19,179
continental,Orthonevra intermedia,Syrphidae,hoverflies,0.000669425511197663,12,11,124
continental,Orthonevra montana,Syrphidae,hoverflies,0.00188656280428432,66,31,76
continental,Orthonevra nobilis,Syrphidae,hoverflies,0.00316455696202532,63,52,421
continental,Orthonevra tristis,Syrphidae,hoverflies,0.000182570593962999,3,3,44
continental,Osmia andrenoides,Megachilidae,bees,0.00441656003632311,215,107,844
continental,Osmia apicata,Megachilidae,bees,0.000536591406282247,17,13,79
continental,Osmia aurulenta,Megachilidae,bees,0.0432575225987535,2646,1048,6627
continental,Osmia bicolor,Megachilidae,bees,0.0329797333553473,2336,799,6679
continental,Osmia bicornis,Megachilidae,bees,0.0787551079374252,7706,1908,29066
continental,Osmia bidentata,Megachilidae,bees,0.000660420192347381,21,16,88
continental,Osmia bischoffi,Megachilidae,bees,4.12762620217113e-05,6,1,18
continental,Osmia brevicornis,Megachilidae,bees,0.00466421760845338,172,113,561
continental,Osmia caerulescens,Megachilidae,bees,0.0392124489206257,1988,950,7970
continental,Osmia cephalotes,Megachilidae,bees,0.000742972716390804,23,18,206
continental,Osmia cerinthidis,Megachilidae,bees,0.000330210096173691,9,8,23
continental,Osmia clypearis,Megachilidae,bees,4.12762620217113e-05,1,1,22
continental,Osmia cornuta,Megachilidae,bees,0.0336401535476947,3352,815,14636
continental,Osmia croatica,Megachilidae,bees,0.000495315144260536,16,12,68
continental,Osmia cyanoxantha,Megachilidae,bees,0.000123828786065134,4,3,84
continental,Osmia dimidiata,Megachilidae,bees,0.000123828786065134,5,3,139
continental,Osmia disjuncta,Megachilidae,bees,4.12762620217113e-05,1,1,16
continental,Osmia dives,Megachilidae,bees,4.12762620217113e-05,1,1,43
continental,Osmia emarginata,Megachilidae,bees,0.000206381310108557,7,5,75
continental,Osmia erythrogastra,Megachilidae,bees,8.25525240434226e-05,3,2,37
continental,Osmia gallarum,Megachilidae,bees,0.00371486358195402,123,90,572
continental,Osmia hellados,Megachilidae,bees,0.000165105048086845,4,4,51
continental,Osmia inermis,Megachilidae,bees,0.000701696454369092,34,17,539
continental,Osmia labialis,Megachilidae,bees,0.000412762620217113,10,10,260
continental,Osmia laticauda,Megachilidae,bees,0.000123828786065134,3,3,7
continental,Osmia laticeps,Megachilidae,bees,0.000371486358195402,12,9,207
continental,Osmia latreillei,Megachilidae,bees,8.25525240434226e-05,2,2,485
continental,Osmia leaiana,Megachilidae,bees,0.0182853840756181,746,443,4330
continental,Osmia ligurica,Megachilidae,bees,0.000577867668303958,16,14,487
continental,Osmia maritima,Megachilidae,bees,0.00210508936310728,110,51,195
continental,Osmia melanogaster,Megachilidae,bees,0.000495315144260536,12,12,297
continental,Osmia melanura,Megachilidae,bees,4.12762620217113e-05,1,1,13
continental,Osmia mustelina,Megachilidae,bees,0.00148594543278161,53,36,439
continental,Osmia nana,Megachilidae,bees,0.000330210096173691,13,8,214
continental,Osmia nigriventris,Megachilidae,bees,0.000454038882238825,21,11,855
continental,Osmia niveata,Megachilidae,bees,0.012011392248318,631,291,2290
continental,Osmia niveocincta,Megachilidae,bees,4.12762620217113e-05,1,1,120
continental,Osmia padri,Megachilidae,bees,4.12762620217113e-05,1,1,41
continental,Osmia parietina,Megachilidae,bees,0.00685185949560408,305,166,1899
continental,Osmia picena,Megachilidae,bees,4.12762620217113e-05,2,1,6
continental,Osmia pilicornis,Megachilidae,bees,0.00705824080571264,302,171,1095
continental,Osmia rufohirta,Megachilidae,bees,0.0182441078135964,864,442,1535
continental,Osmia scutellaris,Megachilidae,bees,0.000990630288521072,38,24,443
continental,Osmia spinigera,Megachilidae,bees,0.000123828786065134,4,3,82
continental,Osmia spinulosa,Megachilidae,bees,0.0109382094357535,577,265,2598
continental,Osmia subcornuta,Megachilidae,bees,8.25525240434226e-05,4,2,22
continental,Osmia submicans,Megachilidae,bees,0.00408634994014942,132,99,1213
continental,Osmia tergestensis,Megachilidae,bees,0.000577867668303958,15,14,196
continental,Osmia tricornis,Megachilidae,bees,0.000123828786065134,3,3,418
continental,Osmia uncinata,Megachilidae,bees,0.00635654435134354,240,154,1668
continental,Osmia versicolor,Megachilidae,bees,0.000330210096173691,11,8,533
continental,Osmia viridana,Megachilidae,bees,0.000990630288521072,30,24,144
continental,Osmia xanthomelana,Megachilidae,bees,0.00573740042101787,271,139,940
continental,Panurginus herzi,Andrenidae,bees,0.000206381310108557,24,5,235
continental,Panurginus labiatus,Andrenidae,bees,0.00107318281256449,38,26,47
continental,Panurginus montanus,Andrenidae,bees,4.12762620217113e-05,1,1,522
continental,Panurginus sericatus,Andrenidae,bees,4.12762620217113e-05,1,1,24
continental,Panurginus tyrolensis,Andrenidae,bees,4.12762620217113e-05,1,1,7
continental,Panurgus banksianus,Andrenidae,bees,0.012011392248318,813,291,5225
continental,Panurgus calcaratus,Andrenidae,bees,0.0248070334750485,1805,601,12005
continental,Panurgus dentipes,Andrenidae,bees,0.00371486358195402,204,90,1407
continental,Paragus absidatus,Syrphidae,hoverflies,6.0856864654333e-05,1,1,6
continental,Paragus albifrons,Syrphidae,hoverflies,0.000669425511197663,13,11,43
continental,Paragus bicolor,Syrphidae,hoverflies,0.00377312560856865,73,62,794
continental,Paragus bradescui,Syrphidae,hoverflies,0.000182570593962999,3,3,15
continental,Paragus cinctus,Syrphidae,hoverflies,0.000121713729308666,2,2,18
continental,Paragus constrictus,Syrphidae,hoverflies,0.000365141187925998,6,6,20
continental,Paragus finitimus,Syrphidae,hoverflies,0.000486854917234664,10,8,15
continental,Paragus flammeus,Syrphidae,hoverflies,0.000425998052580331,9,7,26
continental,Paragus haemorrhous,Syrphidae,hoverflies,0.00766796494644596,173,126,989
continental,Paragus kopdagensis,Syrphidae,hoverflies,0.000182570593962999,4,3,4
continental,Paragus majoranae,Syrphidae,hoverflies,0.000304284323271665,8,5,27
continental,Paragus pecchiolii,Syrphidae,hoverflies,0.00456426484907498,105,75,533
continental,Paragus quadrifasciatus,Syrphidae,hoverflies,0.00212999026290166,45,35,464
continental,Paragus testaceus,Syrphidae,hoverflies,0.00121713729308666,22,20,39
continental,Paragus tibialis,Syrphidae,hoverflies,0.00438169425511198,108,72,746
continental,Parasyrphus annulatus,Syrphidae,hoverflies,0.00456426484907498,95,75,257
continental,Parasyrphus lineola,Syrphidae,hoverflies,0.0066333982473223,152,109,315
continental,Parasyrphus macularis,Syrphidae,hoverflies,0.00286027263875365,66,47,90
continental,Parasyrphus malinellus,Syrphidae,hoverflies,0.00158227848101266,27,26,93
continental,Parasyrphus nigritarsis,Syrphidae,hoverflies,0.00158227848101266,45,26,104
continental,Parasyrphus punctulatus,Syrphidae,hoverflies,0.00821567672833496,204,135,1035
continental,Parasyrphus relictus,Syrphidae,hoverflies,0.00212999026290166,50,35,158
continental,Parhelophilus consimilis,Syrphidae,hoverflies,0.000425998052580331,7,7,278
continental,Parhelophilus frutetorum,Syrphidae,hoverflies,0.00328627069133398,58,54,552
continental,Parhelophilus versicolor,Syrphidae,hoverflies,0.00334712755598832,60,55,818
continental,Pasites maculatus,Apidae,bees,0.000536591406282247,22,13,164
continental,Pelecocera caledonica,Syrphidae,hoverflies,6.0856864654333e-05,1,1,85
continental,Pelecocera lusitanica,Syrphidae,hoverflies,0.000182570593962999,3,3,95
continental,Pelecocera scaevoides,Syrphidae,hoverflies,0.000669425511197663,12,11,344
continental,Pelecocera tricincta,Syrphidae,hoverflies,0.000486854917234664,11,8,377
continental,Philhelius citrofasciatus,Syrphidae,hoverflies,0.0104065238558909,242,171,632
continental,Philhelius dives,Syrphidae,hoverflies,0.0059031158714703,122,97,577
continental,Philhelius laetus,Syrphidae,hoverflies,0.00139970788704966,38,23,43
continental,Philhelius pedissequus,Syrphidae,hoverflies,0.00505111976630964,111,83,547
continental,Philhelius stackelbergi,Syrphidae,hoverflies,0.00237341772151899,68,39,268
continental,Pipiza austriaca,Syrphidae,hoverflies,0.00194741966893866,32,32,328
continental,Pipiza carbonaria,Syrphidae,hoverflies,0.00060856864654333,24,10,28
continental,Pipiza fasciata,Syrphidae,hoverflies,0.00158227848101266,44,26,52
continental,Pipiza festiva,Syrphidae,hoverflies,0.000973709834469328,17,16,25
continental,Pipiza lugubris,Syrphidae,hoverflies,0.00182570593962999,32,30,178
continental,Pipiza luteibarba,Syrphidae,hoverflies,6.0856864654333e-05,1,1,2
continental,Pipiza luteitarsis,Syrphidae,hoverflies,0.00133885102239533,39,22,188
continental,Pipiza noctiluca,Syrphidae,hoverflies,0.0116236611489776,288,191,1384
continental,Pipiza notata,Syrphidae,hoverflies,0.0064508276533593,182,106,578
continental,Pipiza quadrimaculata,Syrphidae,hoverflies,0.0115628042843233,370,190,1236
continental,Pipizella annulata,Syrphidae,hoverflies,0.00115628042843233,26,19,118
continental,Pipizella bispina,Syrphidae,hoverflies,0.000121713729308666,2,2,14
continental,Pipizella divicoi,Syrphidae,hoverflies,0.00328627069133398,83,54,198
continental,Pipizella maculipennis,Syrphidae,hoverflies,0.00219084712755599,46,36,133
continental,Pipizella mongolorum,Syrphidae,hoverflies,0.000121713729308666,3,2,4
continental,Pipizella nigriana,Syrphidae,hoverflies,6.0856864654333e-05,1,1,29
continental,Pipizella pennina,Syrphidae,hoverflies,0.000121713729308666,2,2,8
continental,Pipizella siciliana,Syrphidae,hoverflies,0.000121713729308666,2,2,3
continental,Pipizella speighti,Syrphidae,hoverflies,0.000973709834469328,20,16,67
continental,Pipizella viduata,Syrphidae,hoverflies,0.0138145082765336,433,227,2712
continental,Pipizella virens,Syrphidae,hoverflies,0.00365141187925998,91,60,303
continental,Pipizella zeneggenensis,Syrphidae,hoverflies,0.000486854917234664,11,8,118
continental,Pipizella zloti,Syrphidae,hoverflies,0.000669425511197663,17,11,25
continental,Platycheirus albimanus,Syrphidae,hoverflies,0.0227604673807205,1005,374,12145
continental,Platycheirus ambiguus,Syrphidae,hoverflies,0.000486854917234664,8,8,38
continental,Platycheirus amplus,Syrphidae,hoverflies,6.0856864654333e-05,1,1,154
continental,Platycheirus angustatus,Syrphidae,hoverflies,0.00212999026290166,37,35,656
continental,Platycheirus angustipes,Syrphidae,hoverflies,0.000121713729308666,3,2,13
continental,Platycheirus aurolateralis,Syrphidae,hoverflies,6.0856864654333e-05,1,1,28
continental,Platycheirus brunnifrons,Syrphidae,hoverflies,0.000121713729308666,2,2,6
continental,Platycheirus clypeatus,Syrphidae,hoverflies,0.00480769230769231,119,79,2080
continental,Platycheirus complicatus,Syrphidae,hoverflies,6.0856864654333e-05,1,1,2
continental,Platycheirus discimanus,Syrphidae,hoverflies,0.000243427458617332,5,4,37
continental,Platycheirus europaeus,Syrphidae,hoverflies,0.000973709834469328,21,16,383
continental,Platycheirus fulviventris,Syrphidae,hoverflies,0.000547711781888997,9,9,416
continental,Platycheirus immaculatus,Syrphidae,hoverflies,6.0856864654333e-05,2,1,12
continental,Platycheirus immarginatus,Syrphidae,hoverflies,6.0856864654333e-05,1,1,148
continental,Platycheirus laskai,Syrphidae,hoverflies,6.0856864654333e-05,1,1,27
continental,Platycheirus manicatus,Syrphidae,hoverflies,0.00060856864654333,11,10,919
continental,Platycheirus melanopsis,Syrphidae,hoverflies,0.000121713729308666,2,2,34
continental,Platycheirus nielseni,Syrphidae,hoverflies,0.000791139240506329,53,13,509
continental,Platycheirus occultus,Syrphidae,hoverflies,0.000669425511197663,12,11,312
continental,Platycheirus parmatus,Syrphidae,hoverflies,0.000851996105160662,17,14,146
continental,Platycheirus peltatus,Syrphidae,hoverflies,0.00334712755598832,80,55,1042
continental,Platycheirus perpallidus,Syrphidae,hoverflies,0.000121713729308666,2,2,90
continental,Platycheirus podagratus,Syrphidae,hoverflies,0.000121713729308666,2,2,464
continental,Platycheirus scambus,Syrphidae,hoverflies,0.000304284323271665,5,5,585
continental,Platycheirus scutatus,Syrphidae,hoverflies,0.00462512171372931,94,76,829
continental,Platycheirus splendidus,Syrphidae,hoverflies,6.0856864654333e-05,1,1,27
continental,Platycheirus sticticus,Syrphidae,hoverflies,0.000304284323271665,6,5,15
continental,Platycheirus tarsalis,Syrphidae,hoverflies,0.000973709834469328,25,16,414
continental,Platycheirus tatricus,Syrphidae,hoverflies,0.000121713729308666,3,2,15
